age,income,gender,city,purchases,score,category,is_active,signup_year,device,last_login_days,target
58.0,9056.248873321023,,Alex,6,0.5478830620491669,D,,2019,Web,241,0
47.0,16879.02123229048,female,Tanta,4,0.9571331994084259,,,2020,Web,315,1
59.0,4579.715299256951,male,Giza,5,0.7952439783901889,,0,,Web,65,1
58.0,10945.692993702993,,Giza,39,0.08086470384130506,,1,2022,Android,289,0
24.0,8797.540287835358,female,Unknown,34,0.7042869950507046,A,0,,iOS,260,1
32.0,4093.592451736432,,Tanta,8,0.10711511782177552,D,1,,Android,15,0
57.0,2381.1104011033904,,Alex,41,0.32308776998909494,D,1,2018,Web,293,0
36.0,8043.957754383816,,Alex,0,0.5550178115103815,,0,2021,Web,233,0
54.0,8380.890033706979,,Giza,38,0.4957175923142869,,1,2018,,98,1
19.0,6003.319172854997,female,Unknown,19,0.6933347526673342,,0,2021,iOS,381,1
59.0,13427.37718137467,,Alex,5,0.8100283503160043,D,,,iOS,171,1
30.0,8174.387648546391,unknown,Tanta,31,0.8293854414699549,,1,,iOS,260,1
57.0,5559.967118845202,female,Unknown,12,??,C,1,2018,Web,119,1
58.0,,female,,38,0.6416556547169633,,,2020,Web,173,1
48.0,7159.283269750793,female,Tanta,39,0.9613779464342407,C,,2020,Web,173,1
33.0,17411.384721831557,,Tanta,20,0.75502095399166,B,1,2020,iOS,243,0
59.0,8581.37336594717,female,Giza,36,0.5199030209075918,B,,2020,,204,1
23.0,5870.178632594856,male,Tanta,11,0.9985396662418137,D,,2020,Android,246,1
45.0,,unknown,Cairo,5,0.04398205453347981,A,1,2021,Android,320,1
49.0,13262.667966965633,male,Unknown,14,0.0881528777278957,B,0,2021,,284,1
27.0,10478.38222995996,unknown,Cairo,20,0.7681420823007926,D,1,2022,Web,1,1
35.0,6416.7713704254875,unknown,Tanta,20,0.5497478259279047,D,1,,Web,318,1
21.0,13449.419554356818,,Tanta,27,0.12442444416170728,C,0,2020,,80,1
26.0,3414.629213334253,unknown,Giza,35,0.37531255501506255,C,,2019,,163,0
24.0,13119.725709285067,unknown,Giza,16,??,,1,2021,Android,165,1
25.0,11125.553783076728,male,,45,0.5264202800796892,B,,2021,Android,241,0
24.0,14455.269702156005,unknown,Giza,6,0.10406940102466711,C,,2022,Web,369,0
58.0,-622.0137488998898,female,,22,0.006898595491699133,A,0,2021,,374,0
57.0,5857.226675328907,female,Giza,44,0.32242412695660017,D,1,2018,iOS,87,0
20.0,5501.2236751102,unknown,,21,0.2338676501872028,,0,,Web,263,0
34.0,4969.317780390612,female,Alex,9,0.3620977767140374,C,0,2021,iOS,27,1
19.0,11912.57793151098,,Giza,17,0.3504566319464423,C,0,2018,Android,387,1
32.0,8671.186854516809,female,Tanta,1,0.6300128856880354,C,1,2022,,81,1
46.0,6079.025456668827,,,11,0.6800147958243511,B,1,2018,Android,238,1
39.0,5036.289443854092,unknown,Tanta,44,0.12735901418247098,C,0,,Android,376,0
21.0,5674.728498095579,,,38,??,D,1,2019,Android,327,1
23.0,13896.033004055695,,Unknown,49,0.8891513616479968,C,1,2021,Web,313,0
55.0,9699.885907726759,unknown,,21,0.1484105384417146,A,,2019,Android,275,0
43.0,13741.171019629068,unknown,Cairo,42,0.9668745210692872,C,,2020,iOS,187,1
28.0,21991.031469877562,,,21,0.019345170381947163,,0,2022,iOS,364,0
43.0,9919.630990856984,male,,41,??,,0,2022,Web,36,0
34.0,3623.3886875771695,unknown,Alex,21,0.17757754164255402,A,,2021,,190,1
41.0,9383.367630405135,unknown,Alex,5,0.4697932299716969,,,,,123,1
45.0,18455.90842110251,male,Unknown,45,0.29915254149659254,B,,2021,Android,290,1
52.0,14890.341801292669,female,Unknown,36,0.41817004459592877,D,1,2022,Android,179,1
48.0,7092.850509312997,male,Giza,19,0.9408117527013983,D,,2021,iOS,184,1
,8631.836233573442,female,Unknown,5,0.34138123624931205,B,0,2018,Android,363,1
52.0,13487.563476016743,male,Alex,8,0.848116010757107,,,,iOS,275,0
33.0,12158.045757836931,,Cairo,28,0.07280726255832615,A,,,iOS,110,1
32.0,13535.539226881696,unknown,,36,0.811945333427352,A,,2018,Web,186,1
35.0,8924.307654781791,male,Cairo,4,0.9015591306967434,D,0,,,323,1
54.0,11748.69527691258,unknown,Alex,12,0.2849992556736879,A,0,2018,Web,153,1
58.0,8626.325525417953,female,Giza,26,0.547098929589823,B,0,2022,Web,268,1
44.0,16270.4418800102,,Cairo,22,0.18716099662009944,D,0,2022,Android,359,1
52.0,3131.67407633363,unknown,,36,0.09085632978575275,C,,,Android,343,0
52.0,3145.549738880566,male,,45,0.7704014077488569,B,0,2019,,355,0
45.0,6784.081676130834,male,Cairo,33,??,B,,2020,Android,182,0
,6947.339184600809,,Giza,24,0.7522432897430937,A,,2021,,297,1
55.0,3130.588690098637,female,Cairo,36,0.43968593450013704,A,1,2022,,338,0
26.0,2320.5313334863677,,Tanta,22,0.24960619367532955,A,0,2019,,354,1
29.0,14808.258940499325,,Alex,27,0.4268499602409176,C,0,2020,Android,278,0
32.0,9248.493788401815,unknown,Cairo,25,0.06479024078545403,B,1,2018,Web,197,0
38.0,8907.989162932696,female,Cairo,11,0.28352697756164946,,,2021,iOS,25,0
52.0,10253.335130978521,,Giza,38,0.2975227578737327,D,0,2022,iOS,75,0
59.0,,unknown,Cairo,2,0.7145246508036294,A,,2019,Web,113,0
50.0,10523.3560077451,unknown,Giza,8,0.05313510652423925,A,1,2018,iOS,306,0
36.0,9499.419050770788,female,Alex,46,0.24527181170798662,B,0,2020,Web,73,1
40.0,7130.83779896868,female,Tanta,14,0.2766103653386641,C,,,,345,1
30.0,12695.33371564463,unknown,Unknown,7,0.5513605717784487,A,,2019,Android,154,0
18.0,9710.354577238086,female,Alex,27,0.24469447116098864,C,1,2020,Web,164,0
46.0,17434.533396207284,unknown,Cairo,25,0.13242907670485615,C,,,Web,253,0
41.0,9276.597568412064,female,Tanta,15,0.2579807639100977,,1,2022,Android,39,0
33.0,14534.42047917089,female,Unknown,33,0.4218829755423855,C,1,,,282,1
42.0,6800.201503243736,female,Unknown,19,0.5254767283002152,,1,2019,Android,64,1
40.0,6756.209057831225,male,,0,0.03656919509471612,D,0,2021,Android,311,1
45.0,1779.4269892377815,female,,23,0.30981085154223875,C,1,2018,,111,1
33.0,13575.10878765957,male,Cairo,28,0.7641682399354895,D,0,2019,iOS,307,1
55.0,9827.956238792773,unknown,,3,0.5976172091840223,C,,2022,Web,356,1
28.0,12878.033188844947,,Unknown,3,0.45603937871224276,,0,2022,iOS,180,0
20.0,17632.79599850559,,Unknown,37,0.4529715871907336,,,2020,iOS,269,1
32.0,,,Alex,2,0.3688993825194974,D,1,2020,Web,159,1
18.0,5509.151156606852,unknown,,39,0.34204397449381185,B,0,2021,,223,1
24.0,6457.912333259705,female,,1,0.4006359935727728,B,0,2022,iOS,210,1
18.0,534.2888668469823,male,Alex,28,0.869207160730316,B,0,2022,,48,1
49.0,9130.554995732133,unknown,Unknown,48,0.46883131459804606,C,1,2022,iOS,141,0
26.0,13978.898276114918,,Giza,27,0.6692713982444323,B,1,2018,,186,1
46.0,10220.667012014299,,Cairo,11,0.807848663942971,D,0,2018,Android,132,1
43.0,2930.8889095885415,,Giza,43,0.4319666080901996,B,1,2022,Android,94,1
40.0,,,Giza,14,0.8391650828836914,D,1,2018,Android,31,1
46.0,,male,Unknown,49,0.9926830416183114,D,0,2022,iOS,215,0
55.0,14331.299733870208,,Cairo,40,0.5041612141876614,C,1,2020,,60,0
50.0,13584.108488330725,male,Giza,30,0.40274650738822304,,,2020,,32,1
24.0,8445.33847315853,,Alex,36,0.8057962129832221,C,0,2018,iOS,306,0
29.0,8437.384705696499,unknown,Alex,31,0.6491699151430241,C,1,2020,,175,1
48.0,12673.587884115255,male,Cairo,21,0.6131953613605402,A,,,Android,142,0
49.0,7330.136989949838,male,Giza,2,0.886124955776034,B,0,2020,Web,258,1
37.0,13849.139672470248,unknown,Tanta,16,0.6494542222675159,B,,2021,Android,221,0
34.0,7034.51907552997,,,28,0.64157741819829,D,1,2021,Web,184,1
,16980.11923742826,,Tanta,11,0.20690272344452154,,,2022,Web,311,0
20.0,11058.726500227367,female,Cairo,13,0.6882280373468194,B,,2019,iOS,61,0
18.0,1181.594227821448,female,,7,0.912997864490744,B,0,2019,,273,1
44.0,12881.979468482263,male,Cairo,40,0.5763420702450429,,0,2021,Android,360,1
57.0,11146.784149501564,female,Tanta,1,0.9033728674632553,B,,,Web,327,1
50.0,12187.691404057225,unknown,Giza,33,0.3395706773594368,A,,2022,iOS,82,1
37.0,20133.50479111149,unknown,Giza,23,??,B,,2021,,175,1
31.0,8824.255792071506,unknown,Unknown,47,0.4451284442929503,A,1,2020,iOS,346,1
53.0,3013.8964743536853,male,,19,0.0039569302160510356,C,1,2022,iOS,388,1
22.0,15703.919481985258,unknown,Cairo,42,0.15481704340979374,C,1,,Android,141,1
40.0,1991.9716944956263,male,Giza,9,0.19059199807557248,A,0,2022,iOS,296,1
32.0,6641.206194548084,male,Tanta,39,0.5338353163849775,D,0,2019,iOS,187,0
23.0,10189.429130216049,unknown,,6,0.9499296976770306,A,0,2019,,305,0
50.0,5955.625543383534,unknown,Tanta,0,0.0198182415395165,D,0,2019,Web,62,0
36.0,9713.01494160785,male,Alex,9,0.23668956013496156,,,2018,Web,64,0
,9388.902561787807,unknown,Giza,4,0.9694539576748589,,0,2020,Web,159,0
46.0,16911.195386171777,female,Unknown,39,0.881652745681991,A,0,2020,Web,218,0
23.0,-897.8110021478133,male,Unknown,20,0.8348499593022095,D,,2020,Android,17,0
32.0,10393.093308771595,,,8,??,C,,2020,iOS,17,0
33.0,5856.670151012191,male,Cairo,28,0.644098281458253,A,1,,Web,362,1
41.0,7468.671118229219,unknown,Alex,30,0.20313529996439073,A,,2020,,120,1
40.0,13060.417102750494,unknown,,44,0.6510245016404382,D,,,Android,74,0
27.0,12331.0866518903,male,Tanta,45,0.4275311186939873,,0,2020,Web,69,1
58.0,11542.670094848525,male,Tanta,26,0.6356695763538693,C,,2018,,178,0
58.0,4339.938779448193,,Cairo,5,0.4288608628350661,D,1,2022,,220,0
34.0,15337.820572623987,,Unknown,42,0.9077041881385204,D,,2019,,35,1
47.0,6059.121709475787,male,Unknown,30,0.025308364315410503,C,1,2019,,388,1
27.0,16238.755545929664,unknown,Tanta,40,0.19156605736791577,A,0,2019,Android,110,0
36.0,7077.650395017888,male,Cairo,44,0.8329970068023157,A,,,iOS,33,1
46.0,14638.743242101787,female,,35,0.7367489396043942,B,1,2020,iOS,270,1
19.0,10457.80009663358,female,Giza,1,0.1862924694929613,C,1,2019,,121,1
53.0,2466.8424785909147,unknown,,20,0.12143647301220517,D,0,,Web,136,1
36.0,8400.2605834314,male,Alex,33,0.3112611477918271,B,,2018,iOS,100,0
24.0,17660.544538074955,male,Unknown,21,0.4818685113660375,B,0,2020,iOS,394,0
43.0,13705.538288347907,female,,12,0.04693869405065487,B,1,2020,Web,371,1
32.0,8042.076575175164,male,Unknown,18,0.8455889162599828,A,0,2018,Web,297,1
55.0,15866.45723980794,unknown,Unknown,32,0.5209526346932158,,1,2022,Android,190,0
20.0,11268.460262380162,unknown,Giza,37,0.9194832305299019,B,,2018,Android,168,1
55.0,17392.67108555509,,Giza,39,0.3257053593096615,D,1,2018,Android,188,0
33.0,9643.512007739284,unknown,,48,0.04883007648796611,A,,2018,,157,1
19.0,8686.677826916244,male,Alex,2,0.8713602721874951,,1,2022,,396,0
48.0,14446.760003798605,male,Unknown,37,0.14961766305415247,,0,,iOS,202,1
45.0,11133.997795720845,female,Tanta,18,0.3356420088921095,B,0,2019,Android,240,1
24.0,12508.835825139018,female,Unknown,6,0.4643402160037482,B,1,2018,,134,0
47.0,6118.340669469081,unknown,Alex,14,0.49194642217617,A,1,2020,iOS,370,0
24.0,15270.41921259156,,,37,0.023481128209754787,B,0,2019,Android,249,0
53.0,14420.293676187952,male,Alex,24,0.5267420407675476,A,0,2019,iOS,313,1
46.0,16081.984228876583,,Tanta,21,0.07703209758075147,,1,,,114,1
41.0,3881.0314423520977,male,Giza,22,0.3268409373736515,D,1,2021,Android,376,0
56.0,4767.7524989244275,unknown,Tanta,49,0.9754719724778759,D,0,2018,iOS,300,1
21.0,6639.0869159346985,unknown,Alex,9,0.28037078414059924,C,,2019,Web,84,1
,,female,Tanta,35,0.8128719750526209,C,,2020,iOS,326,0
22.0,4001.730738206341,,Unknown,36,0.5103186738821225,C,,2022,Web,368,0
46.0,12867.767210584705,female,Alex,49,0.20241454072121956,D,,2022,Web,223,1
47.0,8027.727750440162,unknown,,41,0.7219363853145009,B,0,,iOS,259,0
46.0,15651.868319860976,,Giza,41,0.5551394107627952,A,1,2019,iOS,206,0
43.0,19445.11965760727,male,Giza,41,0.5330334391049517,D,,2022,Web,375,0
36.0,7326.768184465391,female,Tanta,6,0.029902393401040617,C,0,2021,Android,166,1
43.0,6547.17434387741,unknown,Tanta,45,0.3338452685281911,C,,2022,Web,365,1
54.0,13362.762500865369,male,Tanta,24,0.7347064931771563,B,1,2022,Android,340,0
44.0,10436.38833280814,unknown,,39,0.7960865789344373,C,0,2022,Web,228,1
47.0,11663.528722887606,male,Unknown,40,0.8148068563029369,C,1,2020,Web,40,1
47.0,15982.275640365977,female,Giza,23,0.03739326139555932,A,1,2021,,155,0
20.0,8777.438448987916,male,Alex,4,0.16271123119896735,B,0,2021,Web,170,1
24.0,5204.152683531403,,Alex,20,0.9855766872473731,,1,2022,iOS,127,1
26.0,4462.874908691843,male,Giza,39,0.15544628086487167,,1,2019,iOS,133,0
58.0,9202.037618017184,unknown,,19,0.2130153060729465,C,,,,321,0
59.0,8416.616945970904,male,Tanta,28,0.8026243442183526,C,1,,,382,1
30.0,13891.97403974095,female,Cairo,36,0.3934376636814053,A,1,2020,iOS,114,0
,16266.166609916563,unknown,Tanta,19,0.11631634645263944,,1,2019,,346,1
22.0,16248.46078494891,unknown,,17,0.12509441321083137,B,,2018,Web,264,1
46.0,6845.133130101174,unknown,Giza,3,0.08377718276071267,B,1,2020,Web,256,1
52.0,6385.409926492943,unknown,Unknown,10,0.1806683089366633,D,1,,iOS,14,1
,1839.557988219046,,Tanta,21,0.49698253554130123,D,,2022,iOS,150,0
44.0,10013.620567444574,unknown,Alex,42,0.015073855344889031,B,,2020,iOS,313,1
25.0,13981.253055209861,unknown,Unknown,13,0.1171311912938855,D,0,2020,iOS,326,0
49.0,6819.961695041293,unknown,Giza,44,0.9071232594867454,A,0,2019,Web,103,1
37.0,3339.328420721832,female,Cairo,27,??,C,1,,Android,194,0
27.0,18486.229436649002,female,Tanta,3,0.8330803769218106,B,,2018,iOS,97,1
30.0,6826.794071260771,unknown,Unknown,15,0.7062816229211829,,0,2020,,82,0
46.0,9494.383594296778,,Unknown,37,0.66152165689424,,0,2018,Web,285,1
52.0,7901.067062090522,male,Alex,22,0.27551581116228174,B,,2018,,265,1
25.0,3999.6528873118414,,Tanta,12,0.3349945325225938,D,1,2019,Android,310,0
46.0,14058.464506576132,unknown,Cairo,19,0.23580217959620908,D,1,,iOS,169,0
48.0,2129.675116197007,unknown,Unknown,4,0.9803136320553143,B,,,Web,251,0
58.0,15059.590930682396,,Alex,18,0.6343047853076735,B,1,2019,,230,0
47.0,11206.222596305115,unknown,Tanta,20,0.9657673693118121,B,,2022,,383,0
39.0,8790.909291218839,male,Tanta,41,0.27178644866227775,A,1,2022,,110,0
38.0,8866.136505039443,female,Cairo,4,0.6212091116817136,,0,2020,,209,0
29.0,12044.230751112886,male,Alex,13,0.758950753912258,A,,2022,iOS,278,0
28.0,7107.3036355631575,male,Cairo,35,0.09473908716117596,A,1,,Web,387,0
19.0,10795.39021895541,male,Unknown,5,0.6669609536858442,C,1,2019,,226,1
,6003.268091315436,,,4,0.16907256757649114,A,,2022,Web,200,1
19.0,320.4099165832522,,Giza,23,0.32808244560882205,,1,2022,Web,64,0
51.0,12776.455067705016,male,Giza,28,0.716153003846604,D,0,2022,Android,137,1
20.0,20967.24825441539,,Cairo,28,0.4400647353138267,,1,,Android,253,1
33.0,12547.25211170221,unknown,Cairo,1,0.9211618533136688,B,0,2018,,366,1
21.0,9786.600187178656,female,,5,0.2412022023698338,B,1,2022,iOS,13,1
40.0,,,,33,0.1537812090900279,B,0,2019,iOS,347,0
37.0,8356.321727114642,,,11,0.3371719705692414,A,0,2018,iOS,110,0
42.0,8214.913950721753,male,,21,0.8519232236043128,C,1,2022,,35,0
47.0,10895.459104684602,female,Giza,3,0.8474245553398153,D,1,2022,iOS,27,0
35.0,-738.7060892970294,unknown,Unknown,44,0.3693055799651901,A,,2019,Web,314,1
59.0,-1520.9756344730758,unknown,,48,0.8098423180282867,B,0,2020,Web,259,1
28.0,12030.377883746107,female,,5,0.07778825275056145,,,2019,Android,121,0
46.0,9103.90062825162,unknown,Cairo,2,0.007601599803000125,B,1,2021,Web,68,1
34.0,5564.082181028668,female,,12,0.8648047509126002,,,2019,,371,0
43.0,5440.4029470143005,male,Unknown,22,0.8740716862014939,D,0,2020,iOS,144,1
40.0,7490.30808689016,unknown,Unknown,34,0.14339888333813633,B,0,2019,,375,1
37.0,8117.440127930332,unknown,Alex,25,0.29771433454918594,D,,2018,Web,97,1
19.0,16405.05283112311,female,Unknown,8,0.8505962428012265,B,0,2018,Android,377,1
41.0,5184.75554917596,unknown,,22,0.08376694944159668,B,,2019,Web,113,0
48.0,13437.774582882159,,Tanta,3,0.8630927863269225,,0,2018,Android,158,0
44.0,12656.193646612295,male,,33,0.5746825723909965,C,,2020,,219,1
19.0,9057.560357233044,unknown,Giza,36,0.6572771990526247,,1,2021,,252,1
31.0,13442.432687937875,unknown,Giza,7,0.5948189455936422,A,0,2021,,180,1
,11987.520958432227,unknown,Cairo,33,??,D,0,2020,,291,0
30.0,4347.205129500033,female,Cairo,36,0.18506108769305052,D,0,2022,,383,0
53.0,7330.006430001692,male,Alex,5,0.23605806616597158,C,,2022,Android,153,0
52.0,11744.977339979287,male,,6,0.5800536591040607,B,0,2021,Web,85,1
25.0,7309.029446628851,unknown,Alex,44,0.40140541416186615,D,1,2018,Android,226,1
19.0,12748.36092329906,unknown,Tanta,40,0.5412891393891532,C,1,2018,,27,0
23.0,15231.365384072484,female,Cairo,38,0.25336600537265996,A,0,2022,Web,107,0
48.0,9877.864613544541,male,Giza,35,0.46382265276236423,D,1,2021,,383,1
27.0,7273.574187623963,,Tanta,4,0.14340466677164088,A,0,2019,Android,21,0
38.0,6761.698519663144,unknown,Cairo,2,0.03839537958109396,,,,,290,0
59.0,8360.540285407282,,Tanta,16,0.9511163747869666,D,,2019,Web,337,0
27.0,8045.986452464924,,,18,0.7230551456525841,D,,2018,Android,372,0
40.0,13888.123335908022,male,Unknown,44,0.49806385598357217,B,0,2020,iOS,68,1
20.0,7360.8789570341305,,Unknown,0,0.5510117827839904,A,,,iOS,252,1
49.0,9209.089135510294,unknown,Tanta,36,0.5111737656541316,,1,2022,Web,10,0
37.0,13508.68859195194,unknown,Cairo,8,0.8988094723635917,C,0,2018,Android,215,1
27.0,8515.058406329736,female,Unknown,3,0.7736385660704032,,1,,Android,293,1
46.0,8001.057816658418,male,Unknown,41,0.325142707756784,D,,2020,iOS,374,0
58.0,13921.008329119231,male,Tanta,45,0.21818680893558307,A,0,2020,iOS,172,0
51.0,15220.024755998002,,Unknown,9,0.06652928958409265,D,1,2022,Web,299,1
54.0,10172.66183680382,unknown,,31,0.1477891229292806,C,1,2020,Android,280,0
37.0,17473.153956054797,unknown,Giza,0,0.4900611342920531,C,,2020,Android,15,1
25.0,10745.886753335657,female,Unknown,22,0.20257029493123102,D,,,Web,123,0
24.0,13943.501030297719,,,16,0.3123939179812173,D,1,2022,Android,181,1
23.0,18797.534766537272,unknown,Tanta,29,0.13332911273372416,D,,,iOS,396,1
28.0,7170.992921499872,male,Unknown,26,0.9228141502810951,A,0,2021,Android,162,1
35.0,7654.034446381483,female,Unknown,14,0.033725038516708605,B,0,,Android,139,1
59.0,13597.376051068677,male,Alex,37,0.3518107198460496,C,1,2019,Android,247,0
46.0,9277.366244685421,female,Tanta,6,0.25815467183941776,A,0,2021,,190,1
42.0,5765.807124355502,male,Tanta,32,0.008302688889015308,C,1,2019,Android,3,1
38.0,8428.711141497457,,,4,0.928598029780292,D,1,2019,iOS,35,1
20.0,3633.5619322222037,unknown,Alex,38,0.31360746382415394,C,1,2022,,349,1
35.0,10110.781873339376,male,Alex,33,0.5022750848788544,,1,2021,Android,337,1
41.0,10733.913921109595,,,2,0.582606497428755,C,,,Web,348,0
55.0,14882.221191876244,male,Giza,31,0.6104797571573118,,0,2022,Android,392,1
27.0,15312.24352837327,,Unknown,1,0.46026072809252994,A,0,,Web,201,0
44.0,8572.43957404326,female,Cairo,15,0.5938293938207297,A,,2021,,265,1
29.0,19484.16911553553,,Cairo,16,0.7517610041790119,,,2020,Web,180,1
24.0,5167.615699739142,male,Alex,11,0.9520890283870846,C,,,Web,7,1
34.0,3699.7211300150148,unknown,Tanta,4,0.6570372703323601,A,,2018,Android,250,0
18.0,4410.316139313165,female,Tanta,3,0.4622295228732244,C,1,2021,iOS,119,0
43.0,,female,,15,0.4446045058937955,B,,2021,,314,1
32.0,13411.345293819206,,Giza,17,0.709857363969524,B,0,2020,Web,255,1
,17569.723358276504,male,Cairo,44,0.6270352133160373,,1,2020,Web,240,0
54.0,17754.58232427648,,,19,0.42038659020098557,,0,2019,Android,171,1
48.0,1519.3075720338275,female,,8,0.33588681247975083,C,0,2018,iOS,299,0
52.0,13855.69833149668,unknown,Tanta,15,0.9931486433645029,B,0,2018,,289,1
18.0,16871.8001105111,,Giza,34,0.7667969876442313,B,,2018,iOS,308,1
25.0,14490.711746663088,male,Giza,28,0.20677569814790175,,0,,Web,258,1
29.0,7149.837740920513,,Alex,48,0.2921716719074732,D,0,2021,Android,86,1
36.0,10757.804137562607,,Cairo,29,0.893688669812466,C,0,2021,Android,238,0
42.0,5718.188116585509,,Giza,19,0.6608291887595755,C,,2022,,257,0
49.0,,unknown,Giza,41,0.31075283723377634,A,0,2019,Android,187,1
29.0,3413.8438290786908,male,Giza,21,0.3642103034033889,,,2020,Web,14,1
30.0,13084.216476216221,male,Cairo,22,0.37890766464183734,A,1,2020,Web,98,1
45.0,6804.664754732836,female,Alex,35,0.1862951966438181,D,0,2020,Android,367,0
18.0,11634.421305374082,female,Unknown,21,0.511168728436578,A,,2022,Web,122,0
23.0,8859.299700908823,,Tanta,0,0.7655706437663671,D,1,2022,,383,1
25.0,8378.476586296603,female,,20,0.5640599485058305,A,0,2021,iOS,262,1
21.0,14260.47852985108,male,,47,0.6559419496528823,,1,2022,Android,188,0
22.0,16869.16582229372,,Cairo,42,0.5953863880506239,D,0,2022,Android,290,1
42.0,6107.662973792221,female,Cairo,18,0.058895429401697896,C,0,2020,Android,68,1
39.0,10839.880092002395,unknown,,7,0.18806006071600057,,1,,iOS,176,0
45.0,5110.965554281394,female,Cairo,4,0.3503484368408045,,1,,Android,350,1
56.0,7927.740465470773,unknown,Unknown,39,0.8892350029451144,B,,2022,iOS,1,1
40.0,6729.24979867802,female,Tanta,28,0.348692334261005,C,0,2019,,161,0
21.0,4333.796010366534,male,Tanta,17,0.32711697167775067,A,1,2022,,109,1
21.0,14766.621205724905,female,Giza,28,0.08058664595438747,,,,Android,268,0
38.0,10465.533719697192,unknown,,14,0.9720792777766384,A,0,,Android,191,0
54.0,7540.0404463961095,unknown,,49,0.7785496698858271,,0,2018,Web,34,0
58.0,9738.11569249084,female,,44,0.7659272262754961,C,1,2022,Web,97,0
19.0,15383.454975485723,,Giza,30,0.3837055145582441,,1,2021,Web,228,0
24.0,14624.439073120126,unknown,,14,0.07836945392563444,A,1,2019,iOS,299,0
